user_id,signup_date,last_login_date,logins,avg_session_time_mins,feature_usage_count,upgraded,upgrade_date,churn_flag,days_to_upgrade,signup_month,churn_month,user_segment,cluster
user_8312,2023-05-15,2023-09-25,10,17.51,4,1,2023-07-31,0,77.0,2023-05-01,2023-09-01,Regular User,1
user_8313,2023-01-26,2023-06-17,14,22.11,8,1,2023-02-09,0,14.0,2023-01-01,2023-06-01,Regular User,3
user_8314,2023-12-18,2024-02-02,9,17.07,2,0,,0,,2023-12-01,2024-02-01,Regular User,0
user_8315,2023-01-12,2023-07-03,7,21.1,5,0,,1,,2023-01-01,2023-07-01,Churned,0
user_8316,2023-03-13,2023-07-23,7,14.3,3,0,,1,,2023-03-01,2023-07-01,Churned,0
user_8317,2023-05-13,2023-07-29,8,25.19,3,0,,1,,2023-05-01,2023-07-01,Churned,0
user_8318,2023-04-16,2023-06-07,8,21.65,3,1,2023-05-28,0,42.0,2023-04-01,2023-06-01,Regular User,0
user_8319,2023-08-08,2023-10-08,13,19.47,10,1,2023-08-21,0,13.0,2023-08-01,2023-10-01,Regular User,3
user_8320,2023-06-26,2023-07-18,13,17.29,5,1,2023-09-24,0,90.0,2023-06-01,2023-07-01,Regular User,1
user_8321,2023-10-09,2023-11-21,6,16.98,3,1,2023-12-23,0,75.0,2023-10-01,2023-11-01,Regular User,1
user_8322,2023-05-13,2023-07-03,7,7.55,4,1,2023-07-14,0,62.0,2023-05-01,2023-07-01,Regular User,0
user_8323,2023-01-22,2023-03-08,13,7.31,2,1,2023-03-06,0,43.0,2023-01-01,2023-03-01,Regular User,2
user_8324,2023-09-26,2024-02-19,8,18.27,3,0,,0,,2023-09-01,2024-02-01,Regular User,0
user_8325,2023-06-10,2023-09-01,11,15.36,7,1,2023-08-07,0,58.0,2023-06-01,2023-09-01,Regular User,1
user_8326,2023-04-17,2023-06-02,5,17.81,5,1,2023-06-27,0,71.0,2023-04-01,2023-06-01,Regular User,1
user_8327,2023-10-06,2024-01-04,7,9.35,6,0,,0,,2023-10-01,2024-01-01,Regular User,3
user_8328,2023-12-19,2024-02-08,7,22.62,6,1,2024-03-05,0,77.0,2023-12-01,2024-02-01,Regular User,1
user_8329,2023-08-23,2023-09-15,11,13.99,5,1,2023-11-24,0,93.0,2023-08-01,2023-09-01,Regular User,1
user_8330,2023-01-18,2023-06-11,13,16.9,6,1,2023-03-02,0,43.0,2023-01-01,2023-06-01,Regular User,2
user_8331,2023-08-30,2023-11-26,6,12.48,2,0,,0,,2023-08-01,2023-11-01,Regular User,0
user_8332,2023-04-27,2023-10-17,5,16.63,6,0,,0,,2023-04-01,2023-10-01,Regular User,0
user_8333,2023-10-13,2023-12-15,14,26.92,6,0,,0,,2023-10-01,2023-12-01,Regular User,2
user_8334,2023-10-09,2024-02-04,8,20.79,6,1,2024-01-15,0,98.0,2023-10-01,2024-02-01,Regular User,1
user_8335,2023-05-24,2023-10-26,7,12.16,3,0,,0,,2023-05-01,2023-10-01,Regular User,0
user_8336,2023-07-24,2024-01-17,11,9.97,3,0,,0,,2023-07-01,2024-01-01,Regular User,2
user_8337,2023-02-08,2023-04-12,12,16.77,6,0,,1,,2023-02-01,2023-04-01,Churned,2
user_8338,2023-06-03,2023-11-05,12,13.35,1,1,2023-09-18,0,107.0,2023-06-01,2023-11-01,Regular User,1
user_8339,2023-06-25,2023-09-18,6,11.61,3,0,,1,,2023-06-01,2023-09-01,Churned,0
user_8340,2023-08-29,2023-10-23,7,24.94,3,0,,0,,2023-08-01,2023-10-01,Regular User,0
user_8341,2023-05-14,2023-07-11,9,5.11,3,1,2023-09-09,0,118.0,2023-05-01,2023-07-01,Regular User,1
user_8342,2023-02-15,2023-06-27,11,18.55,6,1,2023-02-27,0,12.0,2023-02-01,2023-06-01,Regular User,3
user_8343,2023-02-19,2023-08-09,8,24.71,2,1,2023-04-09,0,49.0,2023-02-01,2023-08-01,Regular User,0
user_8344,2023-06-15,2023-12-01,4,9.2,2,0,,0,,2023-06-01,2023-12-01,Inactive,0
user_8345,2023-04-16,2023-08-18,10,12.92,4,1,2023-07-22,0,97.0,2023-04-01,2023-08-01,Regular User,1
user_8346,2023-08-04,2023-09-19,8,13.36,6,0,,1,,2023-08-01,2023-09-01,Churned,3
user_8347,2023-05-26,2023-09-23,11,23.05,8,0,,1,,2023-05-01,2023-09-01,Churned,3
user_8348,2023-03-13,2023-08-12,10,14.85,6,0,,1,,2023-03-01,2023-08-01,Churned,3
user_8349,2023-11-26,2024-03-06,6,25.24,5,0,,0,,2023-11-01,2024-03-01,Regular User,0
user_8350,2023-09-30,2023-11-12,13,19.26,2,1,2023-10-14,0,14.0,2023-09-01,2023-11-01,Regular User,2
user_8351,2023-09-04,2023-09-18,10,13.24,3,1,2023-11-05,0,62.0,2023-09-01,2023-09-01,Regular User,1
user_8352,2023-07-05,2023-10-17,6,9.36,9,1,2023-09-05,0,62.0,2023-07-01,2023-10-01,Regular User,3
user_8353,2023-03-11,2023-04-30,12,9.95,5,0,,1,,2023-03-01,2023-04-01,Churned,2
user_8354,2023-05-30,2023-07-21,11,18.31,5,0,,1,,2023-05-01,2023-07-01,Churned,2
user_8355,2023-09-03,2023-10-06,10,27.85,6,1,2023-12-16,0,104.0,2023-09-01,2023-10-01,Regular User,1
user_8356,2023-09-19,2024-01-20,14,12.63,5,0,,0,,2023-09-01,2024-01-01,Regular User,2
user_8357,2023-01-26,2023-04-12,6,11.79,6,1,2023-03-10,0,43.0,2023-01-01,2023-04-01,Regular User,3
user_8358,2023-05-20,2023-10-02,9,18.27,6,0,,1,,2023-05-01,2023-10-01,Churned,3
user_8359,2023-04-09,2023-08-09,8,14.02,6,1,2023-07-29,0,111.0,2023-04-01,2023-08-01,Regular User,1
user_8360,2023-10-05,2023-12-13,6,12.68,1,1,2023-11-06,0,32.0,2023-10-01,2023-12-01,Regular User,0
user_8361,2023-02-20,2023-03-12,12,22.76,5,1,2023-05-06,0,75.0,2023-02-01,2023-03-01,Regular User,1
user_8362,2023-05-31,2023-09-15,14,22.64,7,1,2023-09-25,0,117.0,2023-05-01,2023-09-01,Regular User,1
user_8363,2023-04-14,2023-07-30,11,16.43,5,1,2023-05-10,0,26.0,2023-04-01,2023-07-01,Regular User,2
user_8364,2023-03-30,2023-08-11,8,11.74,6,0,,1,,2023-03-01,2023-08-01,Churned,3
user_8365,2023-05-21,2023-08-18,11,16.94,10,1,2023-08-03,0,74.0,2023-05-01,2023-08-01,Regular User,3
user_8366,2023-08-01,2023-10-18,14,20.12,7,1,2023-08-26,0,25.0,2023-08-01,2023-10-01,Regular User,2
user_8367,2023-08-21,2024-02-13,3,21.73,6,0,,0,,2023-08-01,2024-02-01,Inactive,0
user_8368,2023-07-02,2023-08-12,10,20.62,2,1,2023-09-15,0,75.0,2023-07-01,2023-08-01,Regular User,1
user_8369,2023-09-08,2024-02-05,9,2.06,7,1,2023-10-21,0,43.0,2023-09-01,2024-02-01,Regular User,3
user_8370,2023-01-09,2023-03-01,7,17.46,4,0,,1,,2023-01-01,2023-03-01,Churned,0
user_8371,2023-03-20,2023-06-29,7,18.85,2,0,,1,,2023-03-01,2023-06-01,Churned,0
user_8372,2023-02-21,2023-06-05,11,19.63,4,0,,1,,2023-02-01,2023-06-01,Churned,2
user_8373,2023-09-26,2023-12-13,12,16.79,5,0,,0,,2023-09-01,2023-12-01,Regular User,2
user_8374,2023-08-14,2023-12-03,9,15.22,5,0,,0,,2023-08-01,2023-12-01,Regular User,0
user_8375,2023-02-20,2023-06-03,6,13.53,5,1,2023-05-02,0,71.0,2023-02-01,2023-06-01,Regular User,1
user_8376,2023-07-05,2023-07-20,11,11.03,8,0,,1,,2023-07-01,2023-07-01,Churned,3
user_8377,2023-02-03,2023-05-09,3,11.84,7,0,,1,,2023-02-01,2023-05-01,Inactive,3
user_8378,2023-10-18,2023-11-23,11,21.91,6,0,,0,,2023-10-01,2023-11-01,Regular User,3
user_8379,2023-08-18,2024-01-10,12,18.57,7,1,2023-12-08,0,112.0,2023-08-01,2024-01-01,Regular User,1
user_8380,2023-05-11,2023-10-05,12,19.13,4,0,,0,,2023-05-01,2023-10-01,Regular User,2
user_8381,2023-04-30,2023-06-14,11,12.16,7,1,2023-05-16,0,16.0,2023-04-01,2023-06-01,Regular User,3
user_8382,2023-11-22,2023-11-23,10,17.67,8,0,,0,,2023-11-01,2023-11-01,Regular User,3
user_8383,2023-09-04,2023-12-31,6,24.2,4,1,2023-09-18,0,14.0,2023-09-01,2023-12-01,Regular User,0
user_8384,2023-07-11,2023-10-05,12,15.69,8,0,,0,,2023-07-01,2023-10-01,Regular User,3
user_8385,2023-11-19,2024-02-20,15,18.96,3,0,,0,,2023-11-01,2024-02-01,Regular User,2
user_8386,2023-07-29,2023-07-31,10,12.47,6,0,,1,,2023-07-01,2023-07-01,Churned,3
user_8387,2023-04-13,2023-10-03,7,13.06,5,1,2023-06-08,0,56.0,2023-04-01,2023-10-01,Regular User,0
user_8388,2023-11-25,2024-03-14,10,16.43,3,0,,0,,2023-11-01,2024-03-01,Regular User,0
user_8389,2023-05-13,2023-11-05,14,11.52,5,0,,0,,2023-05-01,2023-11-01,Regular User,2
user_8390,2023-11-19,2023-11-19,9,11.27,6,0,,0,,2023-11-01,2023-11-01,Regular User,3
user_8391,2023-05-19,2023-08-31,9,14.16,3,0,,1,,2023-05-01,2023-08-01,Churned,0
user_8392,2023-05-01,2023-05-22,12,16.02,9,0,,1,,2023-05-01,2023-05-01,Churned,3
user_8393,2023-04-04,2023-08-23,9,11.94,5,0,,1,,2023-04-01,2023-08-01,Churned,0
user_8394,2023-05-09,2023-10-28,7,15.86,4,1,2023-07-10,0,62.0,2023-05-01,2023-10-01,Regular User,0
user_8395,2023-04-01,2023-08-12,11,9.39,4,0,,1,,2023-04-01,2023-08-01,Churned,2
user_8396,2023-04-02,2023-06-05,13,15.82,8,1,2023-04-19,0,17.0,2023-04-01,2023-06-01,Regular User,3
user_8397,2023-03-04,2023-03-24,17,5.53,7,1,2023-03-15,0,11.0,2023-03-01,2023-03-01,Regular User,2
user_8398,2023-01-29,2023-02-01,9,20.41,8,1,2023-03-30,0,60.0,2023-01-01,2023-02-01,Regular User,3
user_8399,2023-07-29,2023-12-06,14,7.23,5,0,,0,,2023-07-01,2023-12-01,Regular User,2
user_8400,2023-01-12,2023-05-04,4,22.78,4,1,2023-04-09,0,87.0,2023-01-01,2023-05-01,Inactive,1
user_8401,2023-11-29,2023-12-28,11,17.14,2,1,2023-12-29,0,30.0,2023-11-01,2023-12-01,Regular User,2
user_8402,2023-10-24,2023-11-23,14,17.95,4,0,,0,,2023-10-01,2023-11-01,Regular User,2
user_8403,2023-05-10,2023-10-18,11,12.81,3,1,2023-09-01,0,114.0,2023-05-01,2023-10-01,Regular User,1
user_8404,2023-10-20,2023-11-08,10,17.71,5,0,,0,,2023-10-01,2023-11-01,Regular User,0
user_8405,2023-06-22,2023-08-14,11,15.94,5,1,2023-10-12,0,112.0,2023-06-01,2023-08-01,Regular User,1
user_8406,2023-07-27,2023-11-29,10,9.24,7,0,,0,,2023-07-01,2023-11-01,Regular User,3
user_8407,2023-01-24,2023-06-25,5,18.85,2,0,,1,,2023-01-01,2023-06-01,Churned,0
user_8408,2023-04-09,2023-04-23,14,10.83,5,0,,1,,2023-04-01,2023-04-01,Churned,2
user_8409,2023-12-22,2024-06-04,6,26.7,6,1,2024-04-14,0,114.0,2023-12-01,2024-06-01,Regular User,1
user_8410,2023-05-19,2023-10-16,8,11.08,4,1,2023-07-14,0,56.0,2023-05-01,2023-10-01,Regular User,0
user_8411,2023-11-10,2024-05-07,4,6.91,5,1,2023-11-22,0,12.0,2023-11-01,2024-05-01,Inactive,0
user_8412,2023-06-23,2023-08-18,14,23.47,15,1,2023-09-27,0,96.0,2023-06-01,2023-08-01,Regular User,3
user_8413,2023-01-29,2023-04-17,8,18.9,5,1,2023-04-12,0,73.0,2023-01-01,2023-04-01,Regular User,1
user_8414,2023-05-23,2023-11-18,8,17.27,4,0,,0,,2023-05-01,2023-11-01,Regular User,0
user_8415,2023-11-12,2024-04-22,12,12.24,5,0,,0,,2023-11-01,2024-04-01,Regular User,2
user_8416,2023-12-17,2023-12-30,16,15.32,4,1,2024-02-04,0,49.0,2023-12-01,2023-12-01,Regular User,2
user_8417,2023-02-11,2023-05-12,5,14.21,9,0,,1,,2023-02-01,2023-05-01,Churned,3
user_8418,2023-10-26,2023-11-08,14,19.46,3,1,2024-01-21,0,87.0,2023-10-01,2023-11-01,Regular User,1
user_8419,2023-07-27,2023-11-02,7,12.04,2,0,,0,,2023-07-01,2023-11-01,Regular User,0
user_8420,2023-11-26,2023-12-28,12,12.49,6,1,2024-01-07,0,42.0,2023-11-01,2023-12-01,Regular User,2
user_8421,2023-07-11,2024-01-06,9,18.61,4,1,2023-09-10,0,61.0,2023-07-01,2024-01-01,Regular User,1
user_8422,2023-06-09,2023-06-09,5,21.64,2,0,,1,,2023-06-01,2023-06-01,Churned,0
user_8423,2023-03-05,2023-04-07,10,13.06,7,1,2023-03-19,0,14.0,2023-03-01,2023-04-01,Regular User,3
user_8424,2023-08-31,2023-09-18,12,18.23,8,1,2023-09-15,0,15.0,2023-08-01,2023-09-01,Regular User,3
user_8425,2023-09-15,2024-02-13,8,20.2,8,0,,0,,2023-09-01,2024-02-01,Regular User,3
user_8426,2023-06-01,2023-06-04,11,10.41,5,1,2023-08-01,0,61.0,2023-06-01,2023-06-01,Regular User,1
user_8427,2023-08-03,2024-01-13,12,13.61,2,1,2023-09-22,0,50.0,2023-08-01,2024-01-01,Regular User,2
user_8428,2023-11-18,2024-02-02,9,6.43,1,0,,0,,2023-11-01,2024-02-01,Regular User,0
user_8429,2023-06-15,2023-08-11,15,25.3,5,1,2023-09-16,0,93.0,2023-06-01,2023-08-01,Regular User,1
user_8430,2023-01-31,2023-07-09,9,16.23,4,1,2023-05-01,0,90.0,2023-01-01,2023-07-01,Regular User,1
user_8431,2023-08-20,2024-01-03,10,19.56,3,0,,0,,2023-08-01,2024-01-01,Regular User,0
user_8432,2023-10-09,2024-01-19,9,13.02,6,0,,0,,2023-10-01,2024-01-01,Regular User,3
user_8433,2023-01-29,2023-04-05,17,12.52,7,1,2023-05-16,0,107.0,2023-01-01,2023-04-01,Regular User,1
user_8434,2023-07-14,2023-11-06,10,14.47,8,0,,0,,2023-07-01,2023-11-01,Regular User,3
user_8435,2023-11-30,2024-04-25,9,14.12,5,1,2023-12-21,0,21.0,2023-11-01,2024-04-01,Regular User,0
user_8436,2023-09-13,2024-01-10,13,26.83,3,1,2023-10-03,0,20.0,2023-09-01,2024-01-01,Regular User,2
user_8437,2023-10-08,2023-10-29,1,16.99,7,0,,0,,2023-10-01,2023-10-01,Inactive,0
user_8438,2023-10-31,2024-02-19,5,18.39,7,1,2023-11-28,0,28.0,2023-10-01,2024-02-01,Regular User,3
user_8439,2023-11-17,2024-01-30,12,15.11,11,1,2024-03-09,0,113.0,2023-11-01,2024-01-01,Regular User,1
user_8440,2023-11-19,2024-05-12,9,15.4,2,1,2024-03-11,0,113.0,2023-11-01,2024-05-01,Regular User,1
user_8441,2023-12-12,2024-04-25,8,18.4,5,0,,0,,2023-12-01,2024-04-01,Regular User,0
user_8442,2023-10-21,2024-03-11,12,14.82,4,1,2023-11-11,0,21.0,2023-10-01,2024-03-01,Regular User,2
user_8443,2023-03-28,2023-04-28,9,22.01,8,0,,1,,2023-03-01,2023-04-01,Churned,3
user_8444,2023-05-29,2023-08-03,8,10.88,5,0,,1,,2023-05-01,2023-08-01,Churned,0
user_8445,2023-09-06,2023-09-09,8,21.08,2,1,2024-01-02,0,118.0,2023-09-01,2023-09-01,Regular User,1
user_8446,2023-11-17,2023-12-16,11,20.84,5,1,2024-03-10,0,114.0,2023-11-01,2023-12-01,Regular User,1
user_8447,2023-10-10,2023-10-22,12,25.42,9,1,2024-01-25,0,107.0,2023-10-01,2023-10-01,Regular User,1
user_8448,2023-12-28,2024-01-17,16,6.28,11,1,2024-02-20,0,54.0,2023-12-01,2024-01-01,Regular User,3
user_8449,2023-07-17,2023-08-26,12,20.4,5,1,2023-08-04,0,18.0,2023-07-01,2023-08-01,Regular User,2
user_8450,2023-02-13,2023-06-13,11,11.68,6,0,,1,,2023-02-01,2023-06-01,Churned,3
user_8451,2023-12-22,2024-01-09,11,19.48,2,0,,0,,2023-12-01,2024-01-01,Regular User,2
user_8452,2023-01-28,2023-03-16,7,19.44,4,0,,1,,2023-01-01,2023-03-01,Churned,0
user_8453,2023-01-17,2023-04-12,12,10.72,9,1,2023-04-18,0,91.0,2023-01-01,2023-04-01,Regular User,1
user_8454,2023-05-07,2023-07-08,10,18.57,0,0,,1,,2023-05-01,2023-07-01,Inactive,0
user_8455,2023-06-17,2023-11-11,10,13.31,6,0,,0,,2023-06-01,2023-11-01,Regular User,3
user_8456,2023-09-01,2023-10-07,12,11.54,12,1,2023-12-20,0,110.0,2023-09-01,2023-10-01,Regular User,1
user_8457,2023-03-17,2023-04-16,12,5.6,4,0,,1,,2023-03-01,2023-04-01,Churned,2
user_8458,2023-08-19,2023-10-31,10,22.05,5,0,,0,,2023-08-01,2023-10-01,Regular User,0
user_8459,2023-07-23,2023-12-15,10,14.54,6,0,,0,,2023-07-01,2023-12-01,Regular User,3
user_8460,2023-09-05,2023-12-20,7,9.75,4,0,,0,,2023-09-01,2023-12-01,Regular User,0
user_8461,2023-10-29,2024-02-08,10,16.58,2,1,2024-01-15,0,78.0,2023-10-01,2024-02-01,Regular User,1
user_8462,2023-08-02,2023-11-19,8,15.53,5,0,,0,,2023-08-01,2023-11-01,Regular User,0
user_8463,2023-08-03,2023-08-22,11,10.4,3,1,2023-08-31,0,28.0,2023-08-01,2023-08-01,Regular User,2
user_8464,2023-06-07,2023-10-23,10,10.49,2,0,,0,,2023-06-01,2023-10-01,Regular User,0
user_8465,2023-03-10,2023-06-03,12,20.54,3,1,2023-05-02,0,53.0,2023-03-01,2023-06-01,Regular User,2
user_8466,2023-03-26,2023-05-08,8,16.06,6,1,2023-07-14,0,110.0,2023-03-01,2023-05-01,Regular User,1
user_8467,2023-09-24,2023-12-14,10,11.76,5,0,,0,,2023-09-01,2023-12-01,Regular User,0
user_8468,2023-03-10,2023-05-12,10,13.09,9,1,2023-03-23,0,13.0,2023-03-01,2023-05-01,Regular User,3
user_8469,2023-04-09,2023-08-08,14,13.17,8,0,,1,,2023-04-01,2023-08-01,Churned,3
user_8470,2023-12-13,2024-05-22,12,6.61,12,1,2024-03-30,0,108.0,2023-12-01,2024-05-01,Regular User,1
user_8471,2023-08-04,2023-10-29,11,19.71,6,0,,0,,2023-08-01,2023-10-01,Regular User,3
user_8472,2023-06-10,2023-08-13,8,13.17,6,0,,1,,2023-06-01,2023-08-01,Churned,3
user_8473,2023-04-04,2023-05-28,11,14.23,7,1,2023-06-02,0,59.0,2023-04-01,2023-05-01,Regular User,1
user_8474,2023-06-23,2023-09-04,12,17.81,6,0,,1,,2023-06-01,2023-09-01,Churned,2
user_8475,2023-06-14,2023-10-08,12,21.22,3,0,,0,,2023-06-01,2023-10-01,Regular User,2
user_8476,2023-04-25,2023-08-31,7,16.01,5,1,2023-08-21,0,118.0,2023-04-01,2023-08-01,Regular User,1
user_8477,2023-08-08,2024-01-20,14,9.55,4,1,2023-08-18,0,10.0,2023-08-01,2024-01-01,Regular User,2
user_8478,2023-01-31,2023-06-16,13,13.76,5,1,2023-04-04,0,63.0,2023-01-01,2023-06-01,Regular User,1
user_8479,2023-01-11,2023-04-15,13,14.66,7,0,,1,,2023-01-01,2023-04-01,Churned,3
user_8480,2023-12-09,2024-05-01,14,5.85,9,1,2023-12-21,0,12.0,2023-12-01,2024-05-01,Regular User,3
user_8481,2023-05-10,2023-08-16,11,17.38,7,1,2023-07-06,0,57.0,2023-05-01,2023-08-01,Regular User,1
user_8482,2023-04-15,2023-08-04,3,18.29,3,0,,1,,2023-04-01,2023-08-01,Inactive,0
user_8483,2023-01-27,2023-03-19,11,15.46,6,0,,1,,2023-01-01,2023-03-01,Churned,3
user_8484,2023-08-15,2024-01-07,9,10.82,6,0,,0,,2023-08-01,2024-01-01,Regular User,3
user_8485,2023-01-02,2023-02-03,6,16.06,3,0,,1,,2023-01-01,2023-02-01,Churned,0
user_8486,2023-12-25,2023-12-28,10,20.12,5,1,2024-01-30,0,36.0,2023-12-01,2023-12-01,Regular User,0
user_8487,2023-04-11,2023-07-06,9,13.91,5,0,,1,,2023-04-01,2023-07-01,Churned,0
user_8488,2023-01-21,2023-04-05,12,18.98,3,1,2023-01-28,0,7.0,2023-01-01,2023-04-01,Regular User,2
user_8489,2023-02-27,2023-08-25,14,17.16,5,1,2023-06-01,0,94.0,2023-02-01,2023-08-01,Regular User,1
user_8490,2023-06-29,2023-07-07,10,5.53,4,1,2023-08-06,0,38.0,2023-06-01,2023-07-01,Regular User,0
user_8491,2023-12-07,2024-02-08,10,12.42,4,1,2024-03-08,0,92.0,2023-12-01,2024-02-01,Regular User,1
user_8492,2023-12-15,2024-01-13,8,17.61,3,0,,0,,2023-12-01,2024-01-01,Regular User,0
user_8493,2023-01-20,2023-06-04,4,15.67,9,1,2023-05-19,0,119.0,2023-01-01,2023-06-01,Inactive,1
user_8494,2023-09-12,2024-01-22,10,19.7,11,0,,0,,2023-09-01,2024-01-01,Regular User,3
user_8495,2023-11-13,2024-01-27,8,16.18,3,0,,0,,2023-11-01,2024-01-01,Regular User,0
user_8496,2023-02-07,2023-06-15,10,18.25,7,0,,1,,2023-02-01,2023-06-01,Churned,3
user_8497,2023-05-28,2023-06-11,6,13.33,5,1,2023-07-29,0,62.0,2023-05-01,2023-06-01,Regular User,0
user_8498,2023-01-25,2023-04-23,11,16.67,10,0,,1,,2023-01-01,2023-04-01,Churned,3
user_8499,2023-05-01,2023-10-13,11,9.89,7,1,2023-07-23,0,83.0,2023-05-01,2023-10-01,Regular User,1
user_8500,2023-01-26,2023-07-14,12,19.35,6,0,,1,,2023-01-01,2023-07-01,Churned,2
user_8501,2023-06-18,2023-10-23,12,16.36,6,1,2023-10-13,0,117.0,2023-06-01,2023-10-01,Regular User,1
user_8502,2023-11-19,2024-05-10,10,8.92,4,0,,0,,2023-11-01,2024-05-01,Regular User,0
user_8503,2023-08-13,2023-09-07,7,13.86,6,0,,1,,2023-08-01,2023-09-01,Churned,0
user_8504,2023-01-01,2023-03-02,12,27.51,5,1,2023-02-20,0,50.0,2023-01-01,2023-03-01,Regular User,1
user_8505,2023-11-03,2024-03-04,8,14.04,10,0,,0,,2023-11-01,2024-03-01,Regular User,3
user_8506,2023-09-18,2023-11-23,5,13.46,3,0,,0,,2023-09-01,2023-11-01,Regular User,0
user_8507,2023-01-13,2023-06-11,10,11.2,7,0,,1,,2023-01-01,2023-06-01,Churned,3
user_8508,2023-02-17,2023-03-14,11,9.61,5,0,,1,,2023-02-01,2023-03-01,Churned,2
user_8509,2023-11-09,2024-01-30,14,10.11,2,1,2023-12-22,0,43.0,2023-11-01,2024-01-01,Regular User,2
user_8510,2023-10-18,2024-02-02,14,25.09,4,0,,0,,2023-10-01,2024-02-01,Regular User,2
user_8511,2023-11-28,2024-03-17,7,16.83,4,1,2024-01-01,0,34.0,2023-11-01,2024-03-01,Regular User,0
user_8512,2023-04-04,2023-06-02,6,7.93,7,0,,1,,2023-04-01,2023-06-01,Churned,3
user_8513,2023-09-18,2023-10-26,11,15.1,4,0,,0,,2023-09-01,2023-10-01,Regular User,2
user_8514,2023-10-05,2024-02-04,6,20.14,7,1,2023-10-14,0,9.0,2023-10-01,2024-02-01,Regular User,3
user_8515,2023-12-25,2024-01-29,12,17.12,6,1,2024-03-10,0,76.0,2023-12-01,2024-01-01,Regular User,1
user_8516,2023-07-24,2023-08-13,9,8.12,6,1,2023-08-01,0,8.0,2023-07-01,2023-08-01,Regular User,3
user_8517,2023-07-04,2023-12-19,7,18.24,9,0,,0,,2023-07-01,2023-12-01,Regular User,3
user_8518,2023-06-24,2023-10-19,12,15.15,5,1,2023-08-04,0,41.0,2023-06-01,2023-10-01,Regular User,2
user_8519,2023-11-05,2023-12-22,14,16.07,3,1,2023-12-02,0,27.0,2023-11-01,2023-12-01,Regular User,2
user_8520,2023-03-10,2023-04-04,8,24.26,7,1,2023-06-09,0,91.0,2023-03-01,2023-04-01,Regular User,1
user_8521,2023-04-14,2023-05-19,12,14.9,2,0,,1,,2023-04-01,2023-05-01,Churned,2
user_8522,2023-09-03,2024-02-01,10,11.5,9,1,2023-10-26,0,53.0,2023-09-01,2024-02-01,Regular User,3
user_8523,2023-06-10,2023-10-15,7,6.35,9,0,,0,,2023-06-01,2023-10-01,Regular User,3
user_8524,2023-07-19,2023-12-14,20,11.53,2,1,2023-08-25,0,37.0,2023-07-01,2023-12-01,Regular User,2
user_8525,2023-08-04,2023-12-27,4,11.24,3,1,2023-08-24,0,20.0,2023-08-01,2023-12-01,Inactive,0
user_8526,2023-07-31,2023-08-14,12,5.47,6,1,2023-08-14,0,14.0,2023-07-01,2023-08-01,Regular User,2
user_8527,2023-01-16,2023-04-04,12,18.36,6,0,,1,,2023-01-01,2023-04-01,Churned,2
user_8528,2023-11-28,2024-04-09,12,17.52,6,0,,0,,2023-11-01,2024-04-01,Regular User,2
user_8529,2023-07-24,2024-01-10,8,14.88,9,1,2023-11-19,0,118.0,2023-07-01,2024-01-01,Regular User,1
user_8530,2023-12-31,2024-06-06,9,10.02,7,0,,0,,2023-12-01,2024-06-01,Regular User,3
user_8531,2023-02-08,2023-03-07,16,16.25,1,0,,1,,2023-02-01,2023-03-01,Churned,2
user_8532,2023-03-30,2023-08-12,10,18.14,7,0,,1,,2023-03-01,2023-08-01,Churned,3
user_8533,2023-09-13,2024-02-16,8,23.83,7,1,2023-12-20,0,98.0,2023-09-01,2024-02-01,Regular User,1
user_8534,2023-09-11,2024-02-06,12,16.74,3,0,,0,,2023-09-01,2024-02-01,Regular User,2
user_8535,2023-08-04,2023-12-01,16,17.3,2,0,,0,,2023-08-01,2023-12-01,Regular User,2
user_8536,2023-10-30,2024-01-25,8,15.84,4,1,2023-12-17,0,48.0,2023-10-01,2024-01-01,Regular User,0
user_8537,2023-06-21,2023-12-15,12,14.03,5,0,,0,,2023-06-01,2023-12-01,Regular User,2
user_8538,2023-05-17,2023-06-16,8,18.91,9,1,2023-06-24,0,38.0,2023-05-01,2023-06-01,Regular User,3
user_8539,2023-06-27,2023-08-12,10,14.74,5,0,,1,,2023-06-01,2023-08-01,Churned,0
user_8540,2023-03-18,2023-04-20,5,14.27,1,0,,1,,2023-03-01,2023-04-01,Churned,0
user_8541,2023-07-07,2023-07-08,5,13.18,4,0,,1,,2023-07-01,2023-07-01,Churned,0
user_8542,2023-01-15,2023-04-30,9,13.53,5,0,,1,,2023-01-01,2023-04-01,Churned,0
user_8543,2023-10-19,2024-01-20,7,16.68,2,0,,0,,2023-10-01,2024-01-01,Regular User,0
user_8544,2023-11-15,2024-01-25,8,18.11,8,0,,0,,2023-11-01,2024-01-01,Regular User,3
user_8545,2023-11-21,2024-01-11,9,11.41,7,1,2023-12-13,0,22.0,2023-11-01,2024-01-01,Regular User,3
user_8546,2023-08-02,2023-12-14,10,16.06,7,1,2023-11-25,0,115.0,2023-08-01,2023-12-01,Regular User,1
user_8547,2023-07-27,2023-12-20,9,10.53,4,0,,0,,2023-07-01,2023-12-01,Regular User,0
user_8548,2023-06-18,2023-09-15,10,18.15,7,1,2023-07-31,0,43.0,2023-06-01,2023-09-01,Regular User,3
user_8549,2023-11-26,2024-02-25,2,22.36,7,0,,0,,2023-11-01,2024-02-01,Inactive,0
user_8550,2023-10-07,2024-02-26,7,17.75,4,0,,0,,2023-10-01,2024-02-01,Regular User,0
